pmid,doi,resourceName,resourceType,observationType,details,foundIn,confidence
PMID:41036607,10.1158/1535-7163.MCT-24-1053,"Dhh::Cre, Nf1fl/fl, Pten",Animal Model,Tumor Growth,"The genetically engineered mouse model (GEMM) of high-grade peripheral nerve sheath tumors shows 100% tumor penetrance in all experimental class offspring. Tumors develop with complete penetrance, and offspring were sex-segregated as expected, indicating consistent tumor development across both sexes.
",methods,1.0
PMID:41036607,10.1158/1535-7163.MCT-24-1053,neurofibromin 1 (D7R7D) rabbit mAb 14623,Antibody,Usage Instructions,"Primary antibody used at 1:1,000 dilution for overnight incubation at 4°C in Western blot analysis. Successfully detects neurofibromin protein in cell lysates and can distinguish between NF1-proficient and NF1-deficient cell lines. Used in conjunction with Cell Signaling Technology secondary antibody system.
",methods,1.0
PMID:41036607,10.1158/1535-7163.MCT-24-1053,β-actin (13E5) rabbit mAb #4970,Antibody,Usage Instructions,"Used as a loading control in Western blot analysis at 1:5,000 dilution. Provides reliable normalization for protein quantification across different cell lines and experimental conditions. Successfully used alongside neurofibromin detection in the same experimental system.
",methods,1.0
PMID:6203987,10.1111/1523-1747.ep12261648,DSM III spectrophotometer,Clinical Assessment Tool,Usage Instructions,"The DSM III spectrophotometer was used to measure melanin content in café-au-lait macules (CALMs) 
in children with NF1. The device calculates relative absorption of melanin based on visible light 
absorption and provides measurements of erythema and pigmentation rates. Three successive measurements 
were performed for each CALM, with corresponding measurements of non-CALM skin at 120° angles for 
consistency. The device records color using CIE values (L*, a*, b*). All measurements were performed 
by a single investigator during winter on covered skin areas to ensure homogeneity.
",methods,0.9
PMID:6203987,10.1111/1523-1747.ep12261648,DSM III spectrophotometer,Clinical Assessment Tool,General Comment or Review,"Study demonstrated significant inter-individual variability in melanin content of CALMs measured 
with the DSM III. Patients with protein-truncating NF1 variants showed significantly higher CALM 
melanin content compared to those with non-protein-truncating variants (mean 50.6 vs 34.6, p=0.032). 
The study found the DSM III to be effective and reliable for evaluating CALM pigmentation, with 
previous studies demonstrating its reliability for measuring skin pigmentation.
",both,0.85
PMID:6203987,10.1111/1523-1747.ep12261648,SPSS software,Computational Tool,Usage Instructions,"SPSS software (25th edition; IBM) was used for comprehensive statistical analysis including: 
descriptive statistics (mean, SD, median, IQR), normality testing (Normal Q-Q plots, Box plots), 
Levene's test for equality of variances, Mood's median test, Mann-Whitney test for group comparisons, 
Spearman's correlation analysis, and chi-square tests for categorical variables. All tests were 
two-tailed with significance set at p < 0.05.
",methods,0.95
PMID:6432917,10.1111/1523-1747.ep12263325,BDF1 hybrid mice,Animal Model,Body Weight,"Male BDF1 hybrid mice at 8 weeks of age had body weight of 21-22 g at baseline.
Under constant illumination conditions, body weight significantly increased to 
24.50 ± 0.42 g compared to 22.16 ± 0.44 g in control animals maintained under 
fixed light regime (p ≤ 0.05).
",results,0.95
PMID:6432917,10.1111/1523-1747.ep12263325,B16/F10 melanoma,Cell Line,Tumor Growth,"B16/F10 melanoma transplanted subcutaneously showed significantly increased tumor 
mass under constant illumination (5.64 ± 0.28 g) compared to fixed light regime 
controls (4.98 ± 0.27 g). Tumor volume also increased from 2.07 ± 0.37 cm³ in 
control to 5.70 ± 0.25 cm³ under constant lighting conditions.
",results,0.95
PMID:6432917,10.1111/1523-1747.ep12263325,B16 melanoma,Cell Line,Cellular,"Under fixed light regime, B16 melanoma cells were 20-25 μm in diameter, polyhedral, 
irregular, or spindle-shaped with highly irregular nuclei and relatively low melanin 
content. Under constant illumination, cells became smaller (10-15 μm diameter), round, 
non-connected with increased nuclear-cytoplasmic ratio and significantly higher melanin 
content in mature melanosomes.
",results,0.9
PMID:6432917,10.1111/1523-1747.ep12263325,B16 melanoma,Cell Line,Cellular,"Constant illumination induced morphological embryonization (dedifferentiation) of 
B16 melanoma cells, characterized by high mitotic activity without reaching synthetic 
phase, small size, round shape, and low differentiation typical of highly aggressive 
malignant tumors. Extensive necrosis with karyorrhexis progressing to karyolysis was observed.
",results,0.9
PMID:6432917,10.1111/1523-1747.ep12263325,GraphPad Prism 6.0,Computational Tool,Usage Instructions,"GraphPad Prism 6.0 was used for statistical analysis including calculation of 
average values, standard deviation, and arithmetic mean error. Data were presented 
as mean ± SEM, and Student's t-test was used to assess significance of differences 
with p ≤ 0.05 considered statistically significant.
",methods,0.95
PMID:6432917,10.1111/1523-1747.ep12263325,JEM-100CX transmission electron microscope,Computational Tool,Usage Instructions,"JEM-100CX transmission electron microscope (JEOL, Tokyo, Japan) was used to view 
ultrathin sections that were counterstained with lead citrate. Photofixation was 
performed using Gatan ES500W camera at magnifications of ×5000, ×6700, ×8000, 
×10,000, ×14,000, ×20,000 and ×40,000 for detailed ultrastructural analysis.
",methods,0.9
PMID:8582272,10.1242/dev.121.11.3583,transgenic mouse embryos,Animal Model,Cellular,"Fibroblasts from transgenic mouse embryos lacking neurofibromin showed increased proliferation 
in a majority of cell strains analyzed. This cellular phenotype was observed when comparing 
fibroblasts from neurofibromin-deficient embryos to normal controls.
",both,0.9
PMID:8582272,10.1242/dev.121.11.3583,transgenic mouse embryos,Animal Model,Developmental,"Normal fascicle formation by perineurial cells failed to occur in the absence of neurofibromin.
This represents a developmental defect in nerve fascicle organization when neurofibromin is absent.
",both,0.95
PMID:8582272,10.1242/dev.121.11.3583,transgenic mouse embryos,Animal Model,Developmental,"Fascicles were reduced in number and showed abnormal morphology when normal neurons and Schwann cells 
were cultured up to 37 days with fibroblasts lacking neurofibromin. This indicates a time-dependent 
developmental abnormality in nerve fascicle formation.
",both,0.9
PMID:8582272,10.1242/dev.121.11.3583,primary fibroblast cultures,Cell Line,Cellular,"Proliferation was increased in a majority of fibroblast cell strains analyzed from embryos lacking 
neurofibromin compared to normal controls. This represents a cellular growth phenotype associated 
with neurofibromin deficiency.
",both,0.85
PMID:8582272,10.1242/dev.121.11.3583,primary fibroblast cultures,Cell Line,Usage Instructions,"Fibroblasts from neurofibromin-deficient embryos can be cultured with normal neurons and Schwann cells 
for up to 37 days to study fascicle formation defects. This provides a protocol timeframe for 
co-culture experiments studying nerve development.
",both,0.8
PMID:30413310,10.1016/j.jpeds.2018.10.019,Patient-Reported Outcomes Measurement Information System,Clinical Assessment Tool,General Comment or Review,"Children with plexiform neurofibromas reported significantly worse scores than population norms on 8 of 10 PROMIS domains.
Domains assessed included anxiety, depressive symptoms, psychosocial stress experiences, fatigue, pain interference,
meaning and purpose, positive affect, peer relationships, and physical function-mobility. This demonstrates the tool's
ability to detect quality of life impairments in this patient population.
",results,0.95
PMID:30413310,10.1016/j.jpeds.2018.10.019,Quality of Life in Neurological Disorders measurement system,Clinical Assessment Tool,General Comment or Review,"The stigma domain from Neuro-QoL showed significant differences from population norms in children with plexiform
neurofibromas. Boys reported significantly worse stigma scores than girls. The tool demonstrated sensitivity
to detect stigma-related quality of life impacts in this neurological condition.
",results,0.95
PMID:30413310,10.1016/j.jpeds.2018.10.019,Neuro-QoL Stigma,Clinical Assessment Tool,Usage Instructions,"The original 18-item Neuro-QoL Stigma scale was used for children with epilepsy, plexiform neurofibromas, and
muscular dystrophy. A 16-item version plus 6 additional skin-related items was used for children with cancer
and skin conditions. This demonstrates the tool's adaptability across different pediatric conditions.
",methods,0.9
PMID:30413310,10.1016/j.jpeds.2018.10.019,PPS,Clinical Assessment Tool,General Comment or Review,"The Pediatric Perceived Stigma (PPS) scale was successfully developed using IRT techniques, consisting of 18 core items.
All items fit the IRT model and demonstrated sufficient unidimensionality supported by both exploratory and confirmatory
factor analysis. No items showed significant differential item functioning, indicating stable measurement properties
across comparison groups.
",results,0.95
PMID:30413310,10.1016/j.jpeds.2018.10.019,PPS-Skin,Clinical Assessment Tool,General Comment or Review,"The PPS-Skin variant was developed by calibrating 6 skin-specific items onto the common metric as the core PPS scale.
This creates a specialized version (18 core items + 6 skin items) that shares a common metric with the standard PPS
while accounting for unique concerns related to skin conditions. Both scales account for unique and common concerns
related to chronic conditions.
",results,0.95
PMID:28775147,10.1158/1535-7163.MCT-17-0417,Nf2 flox/flox mice,Animal Model,Tumor Growth,"Nf2 mice develop spontaneous, cranial nerve V (CN V), CN VIII, and paraspinal schwannomas within the DRG that are histologically consistent with human disease. 100% of Nf2 mice will have developed tumors consistent with frank schwannoma by 8 months of age, characterized predominantly by Antoni A areas and onion-bulb formations (OBFs).
",results,1.0
PMID:28775147,10.1158/1535-7163.MCT-17-0417,Nf2 flox/flox mice,Animal Model,Nervous System,"Nf2 mice recapitulate the progressive hearing loss exhibited by human patients with vestibular schwannomas. Mice were nearly twice as likely to be hearing impaired (ABR threshold > 55 dB) at 10 months of age compared to controls (RR = 1.957, 95% CI 1.301 to 2.992, P = 0.0016).
",results,1.0
PMID:28775147,10.1158/1535-7163.MCT-17-0417,FAK flox/flox mice,Animal Model,Tumor Growth,"Genetic ablation of Fak significantly decreased DRG volume in a gene dose-dependent manner. DKO (double knockout) mice showed significant decrease in the percentage of abnormal tissue and significant increase in the percentage of neuron cell bodies within the DRG compared to Nf2 mice.
",results,1.0
PMID:28775147,10.1158/1535-7163.MCT-17-0417,FAK flox/flox mice,Animal Model,Nervous System,"Both hetero- and homozygous deletion of Fak protected against hearing loss to a degree consistent with that seen in wild-type mice. DKO mice showed preserved hearing function compared to Nf2 mice at 4 and 10 months of age.
",results,1.0
