_pmid,_doi,_publicationTitle,_year,_toolName,_toolType,_usageType,usageId,publicationId,resourceId
PMID:16835260,10.1093/hmg/ddl165,Nf1+/- mast cells induce neurofibroma like phenotypes through secreted TGF-beta signaling.,,1276P NF1 GRD,genetic_reagents,Experimental Usage,34f0456d-3c38-5053-af1f-24c0c8de1e7c,895f5042-5945-585d-b4a3-3d496cafdbf3,7efb0f81-781b-508c-8b51-bd1bc42050d0
PMID:37410426,10.1158/1078-0432.CCR-23-0749,"CDK4/6-MEK Inhibition in MPNSTs Causes Plasma Cell Infiltration, Sensitization to PD-L1 Blockade, and Tumor Regression.",,Cas9 and sgRNAs targeting Nf1+Cdkn2a,genetic_reagents,Experimental Usage,b59cc241-98af-5ff2-b8fd-0ce739680f63,8d5a7ccc-1277-5b40-9917-7d1f726379ab,3e26c266-237c-50ce-bf42-389a5d88cff1
PMID:41022755 | PMID:38000020 | PMID:33032988,10.1038/s41467-025-63619-4 | 10.1126/sciadv.adg8876 | 10.1158/0008-5472.CAN-20-1365,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors. | CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors. | Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,,JH-2-002,patient_derived_models,Experimental Usage,9deea661-99fd-5137-828f-2d2b4b5706e9,6764b278-d54d-52a4-82e4-db8f073ca068,a238b29c-bfe1-5abe-9f2e-f019bf145305
PMID:41022755 | PMID:38000020 | PMID:33032988,10.1038/s41467-025-63619-4 | 10.1126/sciadv.adg8876 | 10.1158/0008-5472.CAN-20-1365,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors. | CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors. | Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,,JH-2-031,patient_derived_models,Experimental Usage,3d0a3b88-eb7f-5fbb-abf1-3ab5395da5c0,6764b278-d54d-52a4-82e4-db8f073ca068,df878292-d243-5bc5-8fe0-1c11a30decb5
PMID:38000020,10.1126/sciadv.adg8876,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors.,,JH-2-079c PDX,patient_derived_models,Experimental Usage,732b9684-0f30-5c2c-9ad0-ce0789bb4f94,f9a62cfb-88fc-55b1-a269-f3fe2b0da09f,0ad52ce6-3d08-5eae-afa7-4070c3f917b1
PMID:38000020,10.1126/sciadv.adg8876,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors.,,WU-225 PDX,patient_derived_models,Experimental Usage,87b9f446-ce8e-581b-86c0-c0c145c0fb38,f9a62cfb-88fc-55b1-a269-f3fe2b0da09f,8f471752-d637-59f2-9b80-30d1566f673a
PMID:38000020,10.1126/sciadv.adg8876,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors.,,WU-386 PDX,patient_derived_models,Experimental Usage,7b7a19b6-d06e-503a-b33a-bfc3695c1d21,f9a62cfb-88fc-55b1-a269-f3fe2b0da09f,18cdb28b-9cef-51f5-b411-2b0939e0724d
PMID:38000020,10.1126/sciadv.adg8876,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors.,,WU-545 PDX,patient_derived_models,Experimental Usage,76d410b8-44cc-5c60-b3c3-3f29d1008446,f9a62cfb-88fc-55b1-a269-f3fe2b0da09f,457d0b4b-25ae-5a5d-8dfc-f9cc116069aa
PMID:38000020,10.1126/sciadv.adg8876,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors.,,MN-2 PDX,patient_derived_models,Experimental Usage,cde5fdb9-e724-5e97-b2ae-d7387f77a658,f9a62cfb-88fc-55b1-a269-f3fe2b0da09f,eb1ec3b8-3373-56da-811c-35ba7f43da05
PMID:38000020,10.1126/sciadv.adg8876,CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors.,,MN-3-002 PDX,patient_derived_models,Experimental Usage,99abaeda-7875-51c6-95df-b765fe36d7da,f9a62cfb-88fc-55b1-a269-f3fe2b0da09f,64903d54-1f35-5c00-90d5-9dae1f854021
PMID:41036607,10.1158/1535-7163.MCT-24-1053,Pharmacogenomic Synthetic Lethal Screens Reveal Hidden Vulnerabilities and New Therapeutic Approaches for Treatment of NF1-Associated Tumors.,,Patient-derived xenograft (PDX) MPNST model,patient_derived_models,Experimental Usage,0258f036-e724-574e-bae6-c114aea19fb3,c079a8f5-6f86-5f1e-8b61-d414dade9904,98820301-8821-5496-8914-0f29af4bac44
PMID:35511749,10.1158/1535-7163.MCT-21-0947,A High-Throughput Screening Platform Identifies Novel Combination Treatments for Malignant Peripheral Nerve Sheath Tumors.,,MPNST-SP-01 PDOX,patient_derived_models,Experimental Usage,3631dd82-cdff-53ea-a9db-c1a5ea2c96e1,294191e1-49c3-569a-8ac9-0d1eff798717,878e2a16-a7c0-52f0-aae3-604a82662542
PMID:35511749,10.1158/1535-7163.MCT-21-0947,A High-Throughput Screening Platform Identifies Novel Combination Treatments for Malignant Peripheral Nerve Sheath Tumors.,,MPNST-NF1-09 PDOX,patient_derived_models,Experimental Usage,fdc20dd1-5d8c-555a-8a15-5c5d5494855b,294191e1-49c3-569a-8ac9-0d1eff798717,1a1e5f49-9944-5fdc-a2bc-507f5a611d38
PMID:18636037,10.1097/MAO.0b013e31817f7398,The ErbB inhibitors trastuzumab and erlotinib inhibit growth of vestibular schwannoma xenografts in nude mice: a preliminary study.,,vestibular schwannoma xenografts,patient_derived_models,Experimental Usage,f68c3c8b-a765-5699-87a1-756644c86325,58455c88-bf11-5b9d-9b3f-e368a533844b,05082e19-1068-552d-b41a-8de52c52fc44
PMID:38744290,10.1016/j.crmeth.2024.100772,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,,Cutaneous neurofibroma samples,patient_derived_models,Experimental Usage,f5fe1942-3042-5f52-946e-b5ae38b85b37,c85145d2-03f6-5ed2-971c-370356cf4a08,22f0b8cc-5350-5fc3-82cc-8d0db0767a1b
PMID:15240917,10.1155/S1110724304308107,Survival of Human Neurofibroma in Immunodeficient Mice and Initial Results of Therapy With Pirfenidone.,,human neurofibroma xenografts,patient_derived_models,Experimental Usage,ec6229d2-9722-52a2-b9fe-a054e5a1ec5b,2acfeda4-d927-5608-a4d7-7bace257673c,e3eae52e-f08c-50ac-a9cf-1cf261cce77e
PMID:33658640,10.1038/s41416-021-01270-8,Exploring transcriptional regulators Ref-1 and STAT3 as therapeutic targets in malignant peripheral nerve sheath tumours.,,RHT-92,patient_derived_models,Experimental Usage,8284ac89-a782-5b64-a60e-a06ba93242a2,530910bf-7a1c-50fa-8d7c-5ddf953165bb,6a3d4fbb-c8ee-5d95-8b3d-f0b5b3991295
PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,2020,NF90.8,patient_derived_models,Experimental Usage,b0ce932e-7d01-55b9-8372-6443e96b4faa,aa79d0a8-45d4-5bdc-af48-1b8a3a34eb9d,14e76c31-31f8-5251-91e2-27ee74b3d931
