_pmid,_doi,_publicationTitle,resourceName,resourceType,observationType,details,foundIn,contextSnippet,confidence
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,"Ki-67 (RM9106S1, Fisher Scientific)",antibody,Biomarker,Successfully verified assembled 3D microtissues were of MPNST origin through immunofluorescence staining,Results,"We also verified the assembled 3D microtissues were still of MPNST origin by performing immunofluorescence staining for human nuclear antigen, Ki67, and MPNST-associated markers S100b, H3K27me3",0.9
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,"S-100 b (sc-393919, Santa Cruz Biotechnology)",antibody,Biomarker,Successfully verified assembled 3D microtissues were of MPNST origin through immunofluorescence staining,Results,"We also verified the assembled 3D microtissues were still of MPNST origin by performing immunofluorescence staining for human nuclear antigen, Ki67, and MPNST-associated markers S100b, H3K27me3",0.9
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,"H3K27me3 (9733, Cell Signaling Technologies)",antibody,Biomarker,Successfully verified assembled 3D microtissues were of MPNST origin through immunofluorescence staining,Results,"We also verified the assembled 3D microtissues were still of MPNST origin by performing immunofluorescence staining for human nuclear antigen, Ki67, and MPNST-associated markers S100b, H3K27me3",0.9
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,"pERK (4370, Cell Signaling Technologies)",antibody,Mechanistic,"Microtissues respond to MEK inhibition by suppressing ERK phosphorylation, with mirdametinib (10 µM) and selumetinib (10 µM) showing significant reduction (P < 0.001 and P < 0.0001)",Results,"Finally, we were able to show that our microtissues respond to MEK inhibition by suppressing ERK phosphorylation...WU-225 microtissues were exposed to mirdametinib (10 µM), selumetinib (10 µM) or DMSO for 0, 2 or 8 h and phospho-ERK levels were assessed",0.95
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,3D microtissues,advanced_cellular_model,Efficacy,"Successfully created from dissociated PDX as 200-300 µm structures with 12-32 total cells per microtissue, each having at least 10 viable cells after 48-hour treatment",Results,Dissociated PDX were depleted of mouse and dead cells and assembled into 200–300 µm 3D microtissues with the addition of collagen and Matrigel...our experimental 3D microtissues were composed of between 12 and 32 total cells per microtissue with each having at least 10 viable cells,0.95
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,3D microtissues,advanced_cellular_model,Biomarker,Cell populations were highly viable (>94% alive) as verified via flow cytometry,Results,We verified via flow cytometry that the cell populations were highly viable (>94% alive) and were effectively depleted of mouse cells (<1.5% mouse),0.95
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,3D microtissues,advanced_cellular_model,Efficacy,"Four out of nine (44%) PDX-microtissues tested met quality criteria for drug studies: MN-2, JH-2-002, JH-2-079-c, and WU-225",Results,"Four out of nine (44%) PDX-microtissues tested met these criteria: MN-2, JH-2-002, JH-2-079-c, and WU-225",0.95
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,3D microtissues,advanced_cellular_model,Efficacy,"At highest concentration, mirdametinib had strongest effect on cell viability for each of the four microtissues, while olaparib and trabectedin had varied effects",Results,"At the highest concentration attempted, mirdametinib had the strongest effect on cell viability for each of the four microtissues, while olaparib and trabectedin had varied effects",0.9
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,3D microtissues,advanced_cellular_model,Efficacy,"JH-2-079-c exhibited dramatic reduction in cell viability after five days in culture, even at lowest concentrations of trabectedin plus olaparib or plus mirdametinib",Results,"Additionally, JH-2-079-c exhibited a dramatic reduction in cell viability after five days in culture, even at the lowest concentrations of trabectedin plus olaparib or plus mirdametinib",0.9
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,NF1-associated MPNST-PDX,patient_derived_model,Biomarker,"Successfully reflect genomic diversity of MPNST with somatic NF1 mutations in 8 of 13 pairs, germline NF1 variants in 10 of 13 pairs (77%), and somatic NF1 variants in 12 of 13 pairs (92%)",Results,"We identified common genetic alterations in the 13 PDX-MPNST pairs, including somatic NF1 mutations in 8 of 13 pairs...Germline NF1 variants were identified in 10 out of 13 PDX-tumor pairs (77%) and somatic NF1 variants were identified in in 12 out of 13 pairs (92%)",0.95
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,NF1-associated MPNST-PDX,patient_derived_model,Biomarker,"About half, six of thirteen (46%), PDX tested could be established as cell lines",Results,"About half, six of thirteen (46%), PDX tested could be established as cell lines, but most PDX could not form spheroids in a collagen-free environment",0.95
PMID:37246765,10.1093/neuonc/noad097,Ex vivo to in vivo model of malignant peripheral nerve sheath tumors for precision oncology.,NF1-associated MPNST-PDX,patient_derived_model,Efficacy,Success rate of PDX that could be assembled as viable microtissues (46%) was similar to those that could be grown as 2D cell lines (44%),Discussion,The success rate of PDX in our study that could be assembled as viable microtissues (46%) was similar to those that could be grown as 2D cell lines (44%),0.95
PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,ab207178,antibody,Biomarker,"MPNSTs showed moderate to strong FAP expression on most tumor cells and partly also in surrounding stromal cells, with significantly higher FAP expression in tumor and stroma compartments than neurofibromas (both p < 0.001)",Results,"MPNSTs showed moderate to strong FAP expression on most tumor cells and partly also in surrounding stromal cells...MPNSTs displayed significantly higher FAP expression in the tumor as well as stroma compartment than neurofibromas (Fig. 4 b, both p < 0.001)",0.95
PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,ab207178,antibody,Biomarker,"Plexiform neurofibromas exhibited higher FAP expression than conventional neurofibromas both in perilesional stroma (p = 0.001) and tumor cells (p < 0.001), while MPNSTs displayed higher FAP expression in tumor cells than plexiform neurofibromas (p = 0.015)",Results,"plexiform neurofibromas exhibited higher FAP expression than conventional neurofibromas both in the perilesional stroma (p = 0.001) and tumor cells (p < 0.001). Nevertheless, MPNSTs displayed higher FAP expression in tumor cells than plexiform neurofibromas (p = 0.015)",0.95
PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,ab207178,antibody,Biomarker,"Confirmed inter- and intra-tumoral heterogeneity of FAP expression in MPNST tumor cells, consistent with spatial and scRNA data findings",Results,"IHC confirmed the inter- and intra-tumoral heterogeneity of FAP expression in MPNST tumor cells, which we also observed in spatial and scRNA data",0.85
PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,ab207178,antibody,Other,"Low-level cross-reactivity observed in eccrine sweat glands, likely due to structural similarity between FAP and DPP4 (51.9% sequence identity)",Results,"We observed almost no relevant immunoreactivity in neurofibromas and uninvolved healthy tissue...except of eccrine sweat glands, which are known to express dipeptidyl peptidase IV (DPP4)...BLAST alignment revealed 51.9% sequence identify",0.8
PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,[68Ga]Ga-LNTH-1363S,clinical_assessment_tool,Biomarker,"MPNST on left forearm showed high FAP expression uptake (SUVmax 14.7) while adjacent neurofibroma showed lower uptake (SUVmax 3.5), with histopathological confirmation of strong FAP expression in MPNST and no FAP expression in neurofibroma",Results,the MPNST on the left forearm shows high [18F]FDG uptake (a) and high FAP expression (b) (SUVmax 10.7 vs. 14.7)...whereas the MPNST lesion on the left forearm consisted of a hyper-cellular tumor...with strong cytoplasmic and membranous FAP expression,0.95
PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,[68Ga]Ga-LNTH-1363S,clinical_assessment_tool,Biomarker,"One neurofibroma at sciatic nerve showed moderate, patchy tracer uptake (SUVmax FAP: 9.5) but lacked detectable FAP protein expression on immunohistochemistry, suggesting possible stromal remodeling or sampling limitations",Discussion,"one neurofibroma located at the sciatic nerve, that exhibited moderate, patchy tracer uptake, lacked any detectable FAP protein expression in immunohistochemistry. This discrepancy and the patchy tracer accumulation in PET imaging may reflect localized stromal remodeling",0.85
PMID:41591566,10.1007/s00401-026-02979-7,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study.,H-score,clinical_assessment_tool,Biomarker,"Used to quantify FAP expression differences between tumor types, showing MPNSTs had significantly higher H-scores than neurofibromas in both tumor and stromal compartments (both p < 0.001)",Results,"H scores for immuno-histochemical FAP expression in MPNSTs (n = 12), conventional neurofibromas (n = 12)...MPNSTs exhibited significantly higher FAP expression compared to neurofibromas in stromal as well as tumor cells (both p < 0.001)",0.9
PMID:32642740,10.1093/noajnl/vdaa003,Quality of life in patients with neurofibromatosis type 1 and 2 in Canada.,SF-36,clinical_assessment_tool,Behavioral,NF1 and NF2 patients had significantly lower scores in all domains compared to Canadian normative population (P < 0.005),Results,Patients with NF1 and NF2 had significantly lower scores in all the domains in the SF-36 compared to the Canadian normative population at this age range (t test P < .005),0.95
PMID:32642740,10.1093/noajnl/vdaa003,Quality of life in patients with neurofibromatosis type 1 and 2 in Canada.,SF-36,clinical_assessment_tool,Behavioral,"NF2 patients had significantly lower Social Functioning and General Health scores than NF1 patients (P-values 0.02 and 0.016, respectively)",Results,"NF2 patients had lower scores than patients with NF1, although this difference was only significant for Social Functioning and General Health (P-values .02 and .016, respectively)",0.95
