_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,targetAntigen
PMID:24375753,10.1002/ana.24093,Sex Is a major determinant of neuronal dysfunction in neurofibromatosis type 1.,,"Western blots were performed using pDARPP32 (1:500, Cell Signaling), DARPP32 (1:1000, Cell Signaling), pERK1/2 (1:1000, Cell Signaling), and ERK1/2 (1:1000, Cell Signaling)",0.85,Accept,Experimental Usage,"pERK1/2 (1:1000, Cell Signaling)"
PMID:24375753,10.1002/ana.24093,Sex Is a major determinant of neuronal dysfunction in neurofibromatosis type 1.,,"Western blots were performed using pDARPP32 (1:500, Cell Signaling), DARPP32 (1:1000, Cell Signaling), pERK1/2 (1:1000, Cell Signaling), and ERK1/2 (1:1000, Cell Signaling)",0.85,Accept,Experimental Usage,"ERK1/2 (1:1000, Cell Signaling)"
PMID:25043591,10.1002/jbmr.2316,Combined MEK inhibition and BMP2 treatment promotes osteoblast differentiation and bone healing in Nf1Osx -/- mice.,,"using an anti-Phospho-ERK1/2 antibody (Cell Signaling cat#9101, dilution 1:1000)",0.95,Accept,Experimental Usage,anti-Phospho-ERK1/2 antibody (Cell Signaling cat#9101)
PMID:25043591,10.1002/jbmr.2316,Combined MEK inhibition and BMP2 treatment promotes osteoblast differentiation and bone healing in Nf1Osx -/- mice.,,"and ananti-ERK1/2 antibody (Cell Signaling cat#9102, dilution 1:1000)",0.95,Accept,Experimental Usage,anti-ERK1/2 antibody (Cell Signaling cat#9102)
PMID:24371224,10.1158/0008-5472.CAN-13-2062,Tumor suppressor alterations cooperate to drive aggressive mesotheliomas with enriched cancer stem cells via a p53-miR-34a-c-Met axis.,,...followed by overnight incubation in a 1:250 dilution of total c-met rabbit polyclonal antibody (Santa Cruz) or a 1:50 dilution of phosphorylated c-met...,0.9,Accept,Experimental Usage,c-met rabbit polyclonal antibody (Santa Cruz)
PMID:24371224,10.1158/0008-5472.CAN-13-2062,Tumor suppressor alterations cooperate to drive aggressive mesotheliomas with enriched cancer stem cells via a p53-miR-34a-c-Met axis.,,"...or a 1:50 dilution of phosphorylated c-met (phosphorylated tyrosine sites pY1230, pY1234, and pY1236) rabbit polyclonal antibody (Invitrogen) at 4°C...",0.9,Accept,Experimental Usage,phosphorylated c-met rabbit polyclonal antibody (Invitrogen)
PMID:24371224,10.1158/0008-5472.CAN-13-2062,Tumor suppressor alterations cooperate to drive aggressive mesotheliomas with enriched cancer stem cells via a p53-miR-34a-c-Met axis.,,Other slides were stained in a 1:100 dilution of Ki67 rat monoclonal antibody (Dako) following the IHC procedure described above...,0.9,Accept,Experimental Usage,Ki67 rat monoclonal antibody (Dako)
PMID:24371224,10.1158/0008-5472.CAN-13-2062,Tumor suppressor alterations cooperate to drive aggressive mesotheliomas with enriched cancer stem cells via a p53-miR-34a-c-Met axis.,,Additional slides were incubated with antibodies against pan-cytokeratin and cytokeratin 8 (Sigma) or mesothelin (Santa Cruz)...,0.85,Accept,Experimental Usage,pan-cytokeratin antibody (Sigma)
PMID:24371224,10.1158/0008-5472.CAN-13-2062,Tumor suppressor alterations cooperate to drive aggressive mesotheliomas with enriched cancer stem cells via a p53-miR-34a-c-Met axis.,,Additional slides were incubated with antibodies against pan-cytokeratin and cytokeratin 8 (Sigma) or mesothelin (Santa Cruz)...,0.85,Accept,Experimental Usage,cytokeratin 8 antibody (Sigma)
PMID:24371224,10.1158/0008-5472.CAN-13-2062,Tumor suppressor alterations cooperate to drive aggressive mesotheliomas with enriched cancer stem cells via a p53-miR-34a-c-Met axis.,,Additional slides were incubated with antibodies against pan-cytokeratin and cytokeratin 8 (Sigma) or mesothelin (Santa Cruz)...,0.85,Accept,Experimental Usage,mesothelin antibody (Santa Cruz)
PMID:24371224,10.1158/0008-5472.CAN-13-2062,Tumor suppressor alterations cooperate to drive aggressive mesotheliomas with enriched cancer stem cells via a p53-miR-34a-c-Met axis.,,1 × 10 6 MM cells were incubated with or without 10 μL of anti-CD24 FITC-labeled antibody (BD Biosciences) for 30-40 min in 100 μL of PBS...,0.9,Accept,Experimental Usage,anti-CD24 FITC-labeled antibody (BD Biosciences)
PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,The anti-p55 mouse monoclonal antibody was generated by immunizing BALB/c mice with the recombinant SH3-GUK segment of human erythrocyte p55 protein. The clone 2G4 was selected,0.95,Accept,Development,anti-p55 mouse monoclonal antibody (clone 2G4)
PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,Another anti-merlin polyclonal antibody (A-19) was purchased from Santa Cruz Biotechnology,0.9,Accept,Experimental Usage,anti-merlin polyclonal antibody (A-19)
PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,mouse anti-S100 (SIGMA); mouse anti-GFAP (Chemicon) and rabbit anti-GFAP (SIGMA); rabbit anti-NF-H (Chemicon),0.85,Accept,Experimental Usage,mouse anti-S100 (SIGMA)
PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,mouse anti-S100 (SIGMA); mouse anti-GFAP (Chemicon) and rabbit anti-GFAP (SIGMA),0.85,Accept,Experimental Usage,mouse anti-GFAP (Chemicon)
PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,mouse anti-GFAP (Chemicon) and rabbit anti-GFAP (SIGMA); rabbit anti-NF-H (Chemicon),0.85,Accept,Experimental Usage,rabbit anti-GFAP (SIGMA)
PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,rabbit anti-GFAP (SIGMA); rabbit anti-NF-H (Chemicon); and mouse anti-Caspr,0.85,Accept,Experimental Usage,rabbit anti-NF-H (Chemicon)
PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,"and mouse anti-Caspr, kindly provided by Dr. Elior Peles, The Weizmann Institute of Science, Rehovot, Israel",0.85,Accept,Experimental Usage,mouse anti-Caspr
PMID:16835260,10.1093/hmg/ddl165,Nf1+/- mast cells induce neurofibroma like phenotypes through secreted TGF-beta signaling.,,"Fibroblasts were stained for 30 min at 4°C with 1 µg/ml of FITC-conjugated anti-ColIA monoclonal antibody (Pharmingen, San Diego, CA, USA)",0.85,Accept,Experimental Usage,FITC-conjugated anti-ColIA monoclonal antibody
PMID:16835260,10.1093/hmg/ddl165,Nf1+/- mast cells induce neurofibroma like phenotypes through secreted TGF-beta signaling.,,"TGF-β neutralizing antibodies were obtained from R&D Systems, Inc. (Cat. no. AF-101-NA) and utilized as suggested by the manufacturer",0.85,Accept,Experimental Usage,TGF-β neutralizing antibodies
PMID:16835260,10.1093/hmg/ddl165,Nf1+/- mast cells induce neurofibroma like phenotypes through secreted TGF-beta signaling.,,"equivalent protein (500 µg) was incubated overnight at 4°C with anti-Abl (K12; Santa Cruz Biotechnology Inc., Santa Cruz, CA, USA)",0.85,Accept,Experimental Usage,anti-Abl (K12)
PMID:16835260,10.1093/hmg/ddl165,Nf1+/- mast cells induce neurofibroma like phenotypes through secreted TGF-beta signaling.,,"equivalent protein (500 µg) was incubated overnight at 4°C with anti-Abl (K12; Santa Cruz Biotechnology Inc., Santa Cruz, CA, USA) or anti-Flag (Sigma-Aldrich)",0.8,Accept,Experimental Usage,anti-Flag
PMID:16835260,10.1093/hmg/ddl165,Nf1+/- mast cells induce neurofibroma like phenotypes through secreted TGF-beta signaling.,,"All tissues were sectioned (5 µm thickness), mounted onto slides and stained with PE-conjugated anti-ColIA antibody and counterstained with DAPI",0.85,Accept,Experimental Usage,PE-conjugated anti-ColIA antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,"Anti-Nestin antibody primary IF CST (Danvers, USA)",0.85,Accept,Experimental Usage,Anti-Nestin antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-SOX2 antibody primary IF CST,0.85,Accept,Experimental Usage,Anti-SOX2 antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-MAP2 antibody primary IF and WB CST,0.85,Accept,Experimental Usage,Anti-MAP2 antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-β3-Tubulin antibody primary IF and WB CST,0.85,Accept,Experimental Usage,Anti-β3-Tubulin antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-GFAP antibody primary IF and WB CST,0.85,Accept,Experimental Usage,Anti-GFAP antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-NF-200 antibody primary IF and WB CST,0.85,Accept,Experimental Usage,Anti-NF-200 antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-NeuN antibody primary IF and WB CST,0.85,Accept,Experimental Usage,Anti-NeuN antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-cleaved caspase-3 antibody primary IF and WB CST,0.85,Accept,Experimental Usage,Anti-cleaved caspase-3 antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-neurofibromin antibody primary WB CST,0.9,Accept,Experimental Usage,Anti-neurofibromin antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-P-mTOR antibody primary WB CST,0.85,Accept,Experimental Usage,Anti-P-mTOR antibody
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Anti-Rictor antibody primary WB CST,0.85,Accept,Experimental Usage,Anti-Rictor antibody
PMID:24817309,10.1371/journal.pone.0097320,Nf2/Merlin controls spinal cord neural progenitor function in a Rac1/ErbB2-dependent manner.,,"Apoptosis was determined by counting the percent of cleaved caspase-3 + cells (1∶500 dilution; Cell Signaling Technology, Beverly MA)",0.85,Accept,Experimental Usage,cleaved caspase-3 antibody
PMID:24817309,10.1371/journal.pone.0097320,Nf2/Merlin controls spinal cord neural progenitor function in a Rac1/ErbB2-dependent manner.,,"Sections were treated with citrate antigen retrieval solution (10 mM, pH 6.0) and stained with pErbB2 (1∶50 dilution)",0.8,Accept,Experimental Usage,pErbB2 antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"BLBP (1:2000, rabbit, a kind gift from Dr. Todd Anthony), Calbindin (1:1000, mouse, Sigma-Aldrich)",0.9,Accept,Experimental Usage,BLBP antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"Calbindin (1:1000, mouse, Sigma-Aldrich), GFAP (1:2000, rabbit, DAKO, Carpinteria, CA)",0.9,Accept,Experimental Usage,Calbindin antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"GFAP (1:2000, rabbit, DAKO, Carpinteria, CA) and BrdU (1:1000, rat, Abcam, Cambridge, MA)",0.9,Accept,Experimental Usage,GFAP antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"BrdU (1:1000, rat, Abcam, Cambridge, MA). Immunofluorescence was performed on both paraffin and frozen sections",0.9,Accept,Experimental Usage,BrdU antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"NeuN (1:400, mouse, Millipore, Billerica, MA), BLBP (1:500, rabbit, a gift from Nathaniel Heintz)",0.9,Accept,Experimental Usage,NeuN antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"GABARα6 (1:500, rabbit, Millipore), BrdU (1:1000, rat, Abcam), Ki-67 (1:500, mouse, BD Pharmingen)",0.9,Accept,Experimental Usage,GABARα6 antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"Ki-67 (1:500, mouse, BD Pharmingen), Tbr2 (1:1000, rabbit, Abcam), Calretinin (1:1000, mouse, Millipore)",0.9,Accept,Experimental Usage,Ki-67 antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"Tbr2 (1:1000, rabbit, Abcam), Calretinin (1:1000, mouse, Millipore), MAP2 (1:1000, mouse, Sigma-Aldrich)",0.9,Accept,Experimental Usage,Tbr2 antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"p-Erk (1:200, rabbit, Cell Signaling, Beverly, MA), p-S6 (1:1000, rabbit, Cell Signaling)",0.9,Accept,Experimental Usage,p-Erk antibody
PMID:25535838,10.7554/eLife.05151,Transient inhibition of the ERK pathway prevents cerebellar developmental defects and improves long-term motor functions in murine models of neurofibromatosis type 1.,,"p-Erk (1:200, rabbit, Cell Signaling, Beverly, MA), p-S6 (1:1000, rabbit, Cell Signaling)",0.9,Accept,Experimental Usage,p-S6 antibody
PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,"S100 mouse monoclonal primary antibody (Cell Signaling Technology, Danvers, USA) diluted 1:1000",0.9,Accept,Experimental Usage,S100 mouse monoclonal primary antibody
PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,"secondary antibody (1:1000, Anti-Mouse IgG (H+L), F(ab')2 Fragment Alexa Fluor 488 Conjugate, Cell Signaling Technology)",0.9,Accept,Experimental Usage,"Anti-Mouse IgG (H+L), F(ab')2 Fragment Alexa Fluor 488 Conjugate"
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"The sheared chromatin was immunoprecipitated with 5 μg of anti-XBP1 antibodies (Cell Signaling Technology, Danvers, MA, USA) overnight",0.85,Accept,Experimental Usage,anti-XBP1 antibodies
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"The primary antibodies used in the study include anti-GAPDH (Proteintech Group Inc., Rosemont, IL, USA)",0.8,Accept,Experimental Usage,anti-GAPDH
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"anti-α-tubulin (Proteintech Group Inc., Rosemont, IL, USA)",0.8,Accept,Experimental Usage,anti-α-tubulin
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,"anti-XBP1u (Abcepta, Reservoir Victoria, Australia)",0.8,Accept,Experimental Usage,anti-XBP1u
