resourceId,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer,_resourceName,_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType
RES5c2e2784,Vevo software version 5.0.0,Analysis Software,5.0.0,,,,,,,Vevo software version 5.0.0,PMID:25340526,10.1371/journal.pone.0107760,Nilotinib is more potent than imatinib for treating plexiform neurofibroma in vitro and in vivo.,,Three-dimensional images of the xenografts were generated and analyzed using the Vevo software version 5.0.0 to calculate their size in volume,0.9,Accept,Experimental Usage
RESa92dbc05,Chipster software,Analysis Software,,,http://chipster.csc.fi/,,,,,Chipster software,PMID:25340526,10.1371/journal.pone.0107760,Nilotinib is more potent than imatinib for treating plexiform neurofibroma in vitro and in vivo.,,Alignment and analysis was performed using a Galaxy server and open source Chipster software (http://chipster.csc.fi/),0.85,Accept,Experimental Usage
RESaf746748,R bioconductor,Package/Library,,R,http://www.bioconductor.org/,,,,,R bioconductor,PMID:25340526,10.1371/journal.pone.0107760,Nilotinib is more potent than imatinib for treating plexiform neurofibroma in vitro and in vivo.,,as well as R bioconductor (http://www.bioconductor.org/) tools for calculating similarity clusters on a Galaxy server,0.8,Accept,Experimental Usage
RESfaa62e1c,Dragen program,Analysis Software,,,,,,,,Dragen program,PMID:28398289,10.1038/sdata.2017.45,A high-throughput molecular data resource for cutaneous neurofibromas.,,Reads were mapped to the genome and variants identified using the Dragen program with default settings,0.9,Accept,Experimental Usage
RES43dbc6be,GATK pipeline,Pipeline,,,,,,,,GATK pipeline,PMID:28398289,10.1038/sdata.2017.45,A high-throughput molecular data resource for cutaneous neurofibromas.,,The resulting VCF files were then sorted and updated to remove errors and analysed using the GATK pipeline,0.9,Accept,Experimental Usage
RES90396f9b,HudsonAlpha RNA-seq data analysis pipeline,Pipeline,,,,,,,,HudsonAlpha RNA-seq data analysis pipeline,PMID:28398289,10.1038/sdata.2017.45,A high-throughput molecular data resource for cutaneous neurofibromas.,,Post-processing of the sequencing reads from RNA-seq experiments for each sample was performed using HudsonAlpha's unique in-house RNA-seq data analysis pipeline,0.9,Accept,Experimental Usage
RESb5c68f3e,TopHat v2.0,Analysis Software,v2.0,,,,,,,TopHat v2.0,PMID:28398289,10.1038/sdata.2017.45,A high-throughput molecular data resource for cutaneous neurofibromas.,,Raw reads were mapped to the reference human genome hg19 using TopHat v2.0 with the -p 4 and -r210 arguments,0.85,Accept,Experimental Usage
RES8e472223,Cufflinks v0.9.3,Analysis Software,v0.9.3,,,,,,,Cufflinks v0.9.3,PMID:28398289,10.1038/sdata.2017.45,A high-throughput molecular data resource for cutaneous neurofibromas.,,Reads were quantified by both Cufflinks v0.9.3,0.85,Accept,Experimental Usage
RES06c03c1a,Cutaneous NF Github repository,Web Application,,,http://www.github.com/Sage-Bionetworks/dermalNF,,,,,Cutaneous NF Github repository,PMID:28398289,10.1038/sdata.2017.45,A high-throughput molecular data resource for cutaneous neurofibromas.,,"All data is currently stored in the synapse web portal, and is accessible using code in the Cutaneous NF Github repository at http://www.github.com/Sage-Bionetworks/dermalNF",0.95,Accept,Development
RESf17bfc6d,QuPath (v0.4.3),Analysis Software,v0.4.3,Java,,,,,,QuPath (v0.4.3),PMID:39472976,10.1186/s40478-024-01875-z,NF1 expression profiling in IDH-wildtype glioblastoma: genomic associations and survival outcomes.,,QuPath (v0.4.3) was used to quantify the percentage of cells with positive or negative immunostaining,0.95,Accept,Experimental Usage
RES048c3696,R (version 4.3.1),Analysis Software,4.3.1,R,,,,,,R (version 4.3.1),PMID:39472976,10.1186/s40478-024-01875-z,NF1 expression profiling in IDH-wildtype glioblastoma: genomic associations and survival outcomes.,,"All statistical analyses were performed in R (version 4.3.1) using the 'survival', 'survminer', and 'stats' packages",0.85,Accept,Experimental Usage
RES2c30e9bb,R v3.6.3,Analysis Software,v3.6.3,R,,,,,,R v3.6.3,PMID:36565307,10.1016/j.gim.2022.10.007,"COVID-19 in people with neurofibromatosis 1, neurofibromatosis 2, or schwannomatosis.",,"A Shapiro-Wilk test (base R v3.6.3, shapiro.test function) was used to test the normality",0.9,Accept,Experimental Usage
RES03b7b6c3,BSDA v1.2.0,Package/Library,v1.2.0,R,,,,,,BSDA v1.2.0,PMID:36565307,10.1016/j.gim.2022.10.007,"COVID-19 in people with neurofibromatosis 1, neurofibromatosis 2, or schwannomatosis.",,"compared to estimate the P value of the real observations (real P value) (using BSDA v1.2.0, z.test function)",0.85,Accept,Experimental Usage
RES9139c053,gdata v2.18.0,Package/Library,v2.18.0,R,,,,,,gdata v2.18.0,PMID:36565307,10.1016/j.gim.2022.10.007,"COVID-19 in people with neurofibromatosis 1, neurofibromatosis 2, or schwannomatosis.",,"resampled 10,000 times to produce 10,000 possible combinations of age-adjusted proportions (using gdata v2.18.0, resample function)",0.85,Accept,Experimental Usage
RESc5ec6718,ggplot2 v3.3.2,Package/Library,v3.3.2,R,,,,,,ggplot2 v3.3.2,PMID:36565307,10.1016/j.gim.2022.10.007,"COVID-19 in people with neurofibromatosis 1, neurofibromatosis 2, or schwannomatosis.",,The distributions of bootstrapped P values were visualized using R (ggplot2 v3.3.2),0.85,Accept,Experimental Usage
RESe968d7f3,Affymetrix Mouse Gene 2.0 ST array,Analysis Software,,,,,,,,Affymetrix Mouse Gene 2.0 ST array,PMID:28256556,10.1038/srep43315,An inflammatory gene signature distinguishes neurofibroma Schwann cells and macrophages from cells in the normal peripheral nervous system.,,All the probe sets on Affymetrix Mouse Gene 2.0 ST array (Mogene-2_0-st-v1.na33.2.mm10),0.9,Accept,Experimental Usage
RESd524a874,WebGestalt webserver,Web Application,,,http://bioinfo.vanderbilt.edu/webgestalt/,,,,,WebGestalt webserver,PMID:28256556,10.1038/srep43315,An inflammatory gene signature distinguishes neurofibroma Schwann cells and macrophages from cells in the normal peripheral nervous system.,,Gene set enrichment analysis was performed using the WebGestalt webserver (http://bioinfo.vanderbilt.edu/webgestalt/),0.9,Accept,Experimental Usage
RESe16160e5,MedCalc,Analysis Software,v16.8.4,,,,,,,MedCalc,PMID:28589254,10.1007/s00259-017-3733-1,Characterisation of malignant peripheral nerve sheath tumours in neurofibromatosis-1 using heterogeneity analysis of ,,"Statistical analysis was performed using SPSS (v22, Chicago, IL, USA) and MedCalc (v16.8.4, Ostend, Belgium) software",0.85,Accept,Experimental Usage
RES9aaf818a,Stata 15,Analysis Software,15,,,,,,,Stata 15,PMID:37174087,10.3390/cancers15092621,Vinblastine/Methotrexate for Debilitating and Progressive Plexiform Neurofibroma in Children and Young Adults with Neurofibromatosis Type 1: A Phase 2 Study.,,"...All analyses were performed using Stata 15 (StataCorp, College Station, TX, USA)...",0.8,Accept,Experimental Usage
RES0a560581,10x Genomics Cell Ranger 7.0.1,Analysis Software,7.0.1,,,,,,,10x Genomics Cell Ranger 7.0.1,PMID:40684195,10.1186/s40478-025-02075-z,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1.,,BCL files were processed using 10x Genomics Cell Ranger 7.0.1,0.9,Accept,Experimental Usage
RES80d94a79,Seurat V3 package,Package/Library,V3,R,,,,,,Seurat V3 package,PMID:40684195,10.1186/s40478-025-02075-z,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1.,,Each data set was analyzed individually from its raw count matrix using the Seurat V3 package [29],0.9,Accept,Experimental Usage
RESc58f2a98,SAS software Version 9.4,Analysis Software,9.4,,,,,,,SAS software Version 9.4,PMID:31053133,10.1186/s13023-019-1067-8,Burden of adult neurofibromatosis 1: development and validation of a burden assessment tool.,,"The data were analyzed using SAS software Version 9.4 (SAS Institute, Cary, NC, USA), with the significance level set at 0.05",0.85,Accept,Experimental Usage
RES056c7ee9,Analyze 12.0,Analysis Software,12.0,,,,,,,Analyze 12.0,PMID:33082502,10.1038/s41598-020-74920-1,Image segmentation of plexiform neurofibromas from a deep neural network using multiple b-value diffusion data.,,"Using the multispectral neural network (MSNN) modeling tool available in Analyze 12.0 (AnalyzeDirect, Overland Park, KS)",0.9,Accept,Experimental Usage
RES74f910ae,MIM Encore 6.9.3,Analysis Software,6.9.3,,,,,,,MIM Encore 6.9.3,PMID:33082502,10.1038/s41598-020-74920-1,Image segmentation of plexiform neurofibromas from a deep neural network using multiple b-value diffusion data.,,"Measurements were made on a commercially available image analysis software (MIM Encore 6.9.3, MIM Software INC, Cleveland, OH)",0.9,Accept,Experimental Usage
RES434acf24,Genome Analysis Toolkit (GATK),Analysis Software,,,https://gatk.broadinstitute.org,,,,,Genome Analysis Toolkit (GATK),PMID:41564118 | PMID:39669605,10.1371/journal.pone.0340183 | 10.1016/j.gimo.2024.101816,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas. | Next-generation variant exon screening: Moving forward in routine genetic disease investigations.,,Variant calling of the germline samples was performed using The Genome Analysis Toolkit (https://gatk.broadinstitute.org) | SNVs/indel variants and SNPs were called using version 3.8 of the Genome Analysis Toolkit (GATK).,0.9,Accept,Experimental Usage
RES770b3603,nf-core sarek pipeline (v2.7.1),Pipeline,v2.7.1,,,,,,,nf-core sarek pipeline (v2.7.1),PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,WES and WGS data processing was performed with a modified version of the Nextflow nf-core 'sarek' data processing pipeline (v2.7.1),0.95,Accept,Experimental Usage
RES209cdc29,DeepVariant,Analysis Software,,,,,,,,DeepVariant,PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,The pipeline was modified to add DeepVariant as an additional variant-calling method,0.9,Accept,Experimental Usage
RES128ad42a,nf-core rnaseq pipeline (v3.5),Pipeline,v3.5,,,,,,,nf-core rnaseq pipeline (v3.5),PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,Transcriptomic data processing was performed using the nf-core 'rnaseq' data processing pipeline (v3.5),0.95,Accept,Experimental Usage
RES5368995c,Ventana-785-Raman spectrometer,Analysis Software,,,,,,,,Ventana-785-Raman spectrometer,PMID:38603731,10.1371/journal.pone.0302017,Raman difference spectroscopy and U-Net convolutional neural network for molecular analysis of cutaneous neurofibroma.,,"guiding the signals from the Raman probe to the spectrometer (Ventana-785-Raman, Ocean Optics, Rochester, New York, USA)",0.9,Accept,Experimental Usage
RES919b5c77,SPSS software v. 21,Analysis Software,21,,,,,,,SPSS software v. 21,PMID:28725547,10.1016/j.nicl.2017.06.032,Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,,Analyses of neuropsychological and clinical data were performed using SPSS software v. 21 (IBM),0.8,Accept,Experimental Usage
RES3e4d7975,DYNAMIC software,Analysis Software,V7.1.4,,,,,,,DYNAMIC software,PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,"DYNAMIC software (V7.1.4) was used to obtain the normalized time autocorrelation function, polydispersity, and the absolute molecular mass",0.85,Accept,Experimental Usage
RES99ad55bd,Spectra Manager,Analysis Software,V1.17.00,,,,,,,Spectra Manager,PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,using the Spectra Manager control (V1. 17.00) and application (V1.3.00) software package (JASCO),0.8,Accept,Experimental Usage
RES3d781853,Bindworks,Analysis Software,version 3.1.5,,,,,,,Bindworks,PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,"The data were analyzed using the manufacturer provided software Bindworks (version 3.1.5, Calorimetry Sciences Corp. Lindon, UT)",0.85,Accept,Experimental Usage
RES1ecb7d91,MantidPlot,Analysis Software,,,http://www.mantidproject.org/,,,,,MantidPlot,PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,Data reduction followed standard procedures that are implemented in MantidPlot (http://www.mantidproject.org/),0.85,Accept,Experimental Usage
RESa7cddf10,MATLAB (2019a),Analysis Software,2019a,MATLAB,,,,,,MATLAB (2019a),PMID:37608248,10.1186/s11689-023-09492-y,Aberrant oscillatory activity in neurofibromatosis type 1: an EEG study of resting state and working memory.,,MATLAB (2019a) and SPM12 (version 7771) were used to conduct data analyses,0.9,Accept,Experimental Usage
RES389a890b,SPM12 (version 7771),Analysis Software,7771,,,,,,,SPM12 (version 7771),PMID:37608248,10.1186/s11689-023-09492-y,Aberrant oscillatory activity in neurofibromatosis type 1: an EEG study of resting state and working memory.,,MATLAB (2019a) and SPM12 (version 7771) were used to conduct data analyses,0.9,Accept,Experimental Usage
RESe06b3686,EEGLAB (version 13.6.5b),Package/Library,13.6.5b,,,,,,,EEGLAB (version 13.6.5b),PMID:37608248,10.1186/s11689-023-09492-y,Aberrant oscillatory activity in neurofibromatosis type 1: an EEG study of resting state and working memory.,,Custom functions calling several functions from EEGLAB (version 13.6.5b) and FieldTrip (embedded in SPM release) were used,0.9,Accept,Experimental Usage
RES1429b3d6,ATLAS.ti (Version 9),Analysis Software,Version 9,,,,,,,ATLAS.ti (Version 9),PMID:41602242,10.7759/cureus.100193,Perspectives of Patients and Providers on Chronic Pain Assessment in Neurofibromatosis Type 1 (NF1): A Qualitative Study.,,"The coded transcripts were entered into ATLAS.ti (Version 9; Kansas City, MO)",0.95,Accept,Experimental Usage
RESaf6a483a,HaploReg v2,Web Application,v2,,,,,,,HaploReg v2,PMID:25003081,10.3389/fonc.2014.00147,An integrative analysis of meningioma tumors reveals the determinant genes and pathways of malignant transformation.,,mQTL putative genes were obtained from the HaploReg v2 web browser ( 36 ),0.85,Accept,Experimental Usage
RES573642f4,SPM12 v7771,Analysis Software,v7771,,,,,,,SPM12 v7771,PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,"Images were segmented using SPM12 v7771 (Wellcome Trust Centre for Neuroimaging, University College London, United Kingdom)",0.85,Accept,Experimental Usage
RES7d32dfe2,MATLAB vR2020b,Analysis Software,vR2020b,MATLAB,,,,,,MATLAB vR2020b,PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,"Images were segmented using SPM12 v7771 (Wellcome Trust Centre for Neuroimaging, University College London, United Kingdom) through MATLAB vR2020b",0.8,Accept,Experimental Usage
RES1d3b461e,MRIcroGL,Analysis Software,,,https://www.nitrc.org/projects/mricrogl,,,,,MRIcroGL,PMID:35673329,10.1093/texcom/tgac021,Neuroanatomical correlates of working memory performance in Neurofibromatosis 1.,,"For visualization purposes, all thresholded SPM maps were imported into MRIcroGL (https://www.nitrc.org/projects/mricrogl)",0.85,Accept,Experimental Usage
RESd6f14488,Cell Ranger 5.0.1,Analysis Software,5.0.1,,,,,,,Cell Ranger 5.0.1,PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,"Cell Ranger 5.0.1 (10x Genomics, https://www.10xgenomics.com/) was used to process the raw sequencing data.",0.9,Accept,Experimental Usage
RESb9435741,Seurat R package,Package/Library,v4.0.2,R,,,,,,Seurat R package,PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,The gene expression matrix from Cell Ranger was used as input to the Seurat R package (v4.0.2) for downstream analysis (53).,0.9,Accept,Experimental Usage
RESce05312e,Proteome Discoverer 2.4,Analysis Software,2.4,,,,,,,Proteome Discoverer 2.4,PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,Data were acquired by the facility core and analyzed using Proteome Discoverer 2.4 (Thermo Fisher Scientific)...,0.9,Accept,Experimental Usage
