_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer
PMID:38603731,10.1371/journal.pone.0302017,Raman difference spectroscopy and U-Net convolutional neural network for molecular analysis of cutaneous neurofibroma.,,"guiding the signals from the Raman probe to the spectrometer (Ventana-785-Raman, Ocean Optics, Rochester, New York, USA)",0.9,Accept,Experimental Usage,Ventana-785-Raman spectrometer,Analysis Software,,,,,,,
PMID:38603731,10.1371/journal.pone.0302017,Raman difference spectroscopy and U-Net convolutional neural network for molecular analysis of cutaneous neurofibroma.,,"As a first step, principal component analysis (PCA) was utilized to reduce the number of spectral parameters",0.75,Accept,Experimental Usage,Principal component analysis (PCA),Analysis Software,,,,,,,
PMID:38603731,10.1371/journal.pone.0302017,Raman difference spectroscopy and U-Net convolutional neural network for molecular analysis of cutaneous neurofibroma.,,we employed a multiclass linear discriminant analysis (LDA),0.75,Accept,Experimental Usage,linear discriminant analysis (LDA),Analysis Software,,,,,,,
PMID:38603731,10.1371/journal.pone.0302017,Raman difference spectroscopy and U-Net convolutional neural network for molecular analysis of cutaneous neurofibroma.,,Extraction of the pure Raman spectra from the mean raw spectra...was performed using the SERDS and U-Net deep neural network data processing methods,0.8,Accept,Experimental Usage,SERDS,Analysis Software,,,,,,,
PMID:28725547,10.1016/j.nicl.2017.06.032,Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,,"FMRI data analyses were performed using the FMRIB software library (www.fmrib.ox.ac.uk/fsl), version 5.0",0.9,Accept,Experimental Usage,FMRIB software library (FSL),Analysis Software,5.0,,,,,,
PMID:28725547,10.1016/j.nicl.2017.06.032,Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,,Analyses of neuropsychological and clinical data were performed using SPSS software v. 21 (IBM),0.8,Accept,Experimental Usage,SPSS software v. 21,Analysis Software,21,,,,,,
PMID:28725547,10.1016/j.nicl.2017.06.032,Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,,The output from the subject-specific analyses was analyzed using a mixed-effects model with FMRIB's Local Analysis of Mixed Effects (FLAME),0.85,Accept,Experimental Usage,FMRIB's Local Analysis of Mixed Effects (FLAME),Analysis Software,,,,,,,
PMID:28725547,10.1016/j.nicl.2017.06.032,Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,,We used the generalized psychophysiological interaction (gPPI) method described in McLaren et al. (2012),0.8,Accept,Experimental Usage,generalized psychophysiological interaction (gPPI) method,Analysis Software,,,,,,,
PMID:28725547,10.1016/j.nicl.2017.06.032,Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,,all subjects' SCAP scans were run through the FSL motion outlier tool (http://fsl.fmrib.ox.ac.uk/fsl/fslwiki/FSLMotionOutliers),0.8,Accept,Experimental Usage,FSL motion outlier tool,Analysis Software,,,,,,,
PMID:28725547,10.1016/j.nicl.2017.06.032,Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,,Brain regions were identified using the Harvard-Oxford cortical and subcortical probabilistic atlases,0.85,Accept,Experimental Usage,Harvard-Oxford cortical and subcortical probabilistic atlases,Database,,,,,,,
PMID:32642733,10.1093/noajnl/vdz061,KIF11 and KIF15 mitotic kinesins are potential therapeutic vulnerabilities for malignant peripheral nerve sheath tumors.,,cDNA was submitted to qPCR in a Light-Cycler 480 Real-Time PCR System,0.8,Accept,Experimental Usage,Light-Cycler 480 Real-Time PCR System,Analysis Software,,,,,,,
PMID:32642733,10.1093/noajnl/vdz061,KIF11 and KIF15 mitotic kinesins are potential therapeutic vulnerabilities for malignant peripheral nerve sheath tumors.,,scanned using the Odyssey Imaging System (LI-COR),0.8,Accept,Experimental Usage,Odyssey Imaging System (LI-COR),Analysis Software,,,,,,,
PMID:32642733,10.1093/noajnl/vdz061,KIF11 and KIF15 mitotic kinesins are potential therapeutic vulnerabilities for malignant peripheral nerve sheath tumors.,,"sorted, after 3 days, using the BD FACSAria II",0.8,Accept,Experimental Usage,BD FACSAria II,Analysis Software,,,,,,,
PMID:32642733,10.1093/noajnl/vdz061,KIF11 and KIF15 mitotic kinesins are potential therapeutic vulnerabilities for malignant peripheral nerve sheath tumors.,,cells were counted with the Countess Automated Cell Counter (Life Technologies),0.8,Accept,Experimental Usage,Countess Automated Cell Counter (Life Technologies),Analysis Software,,,,,,,
PMID:32642733,10.1093/noajnl/vdz061,KIF11 and KIF15 mitotic kinesins are potential therapeutic vulnerabilities for malignant peripheral nerve sheath tumors.,,A BD LSRFortessa SORP cytometer was used to measure,0.8,Accept,Experimental Usage,BD LSRFortessa SORP cytometer,Analysis Software,,,,,,,
PMID:39881370,10.1186/s13065-024-01353-6,"Spectrophotometric and computational characterization of charge transfer complex of selumetinib with 2,3-dichloro-5,6-dicyano-1,4-benzoquinone and its utilization in developing an innovative green and high throughput microwell assay for analysis of bulk form and pharmaceutical formulation.",,"A multi-mode microplate reader (Spectramax ® M5: Molecular Devices, California, USA) was used to measure the UV-VIS absorbance.",0.85,Accept,Experimental Usage,Spectramax M5,Analysis Software,,,,,,,
PMID:39881370,10.1186/s13065-024-01353-6,"Spectrophotometric and computational characterization of charge transfer complex of selumetinib with 2,3-dichloro-5,6-dicyano-1,4-benzoquinone and its utilization in developing an innovative green and high throughput microwell assay for analysis of bulk form and pharmaceutical formulation.",,"The SpectraMax M5 reader is controlled and operated by using the SoftMax ® Pro Enterprise software, a leading data acquisition and analysis software",0.8,Accept,Experimental Usage,SoftMax Pro Enterprise software,Analysis Software,,,,,,,
PMID:39881370,10.1186/s13065-024-01353-6,"Spectrophotometric and computational characterization of charge transfer complex of selumetinib with 2,3-dichloro-5,6-dicyano-1,4-benzoquinone and its utilization in developing an innovative green and high throughput microwell assay for analysis of bulk form and pharmaceutical formulation.",,Quantum mechanics/molecular mechanics (QM/MM) computations...were performed using the General Atomic and Molecular Electronic Structure System (GAMESS software),0.9,Accept,Experimental Usage,GAMESS software,Analysis Software,,,,,,,
PMID:39881370,10.1186/s13065-024-01353-6,"Spectrophotometric and computational characterization of charge transfer complex of selumetinib with 2,3-dichloro-5,6-dicyano-1,4-benzoquinone and its utilization in developing an innovative green and high throughput microwell assay for analysis of bulk form and pharmaceutical formulation.",,"Mutiwfn 3.7, VMD, and the GAMESS-optimized SEL-DDQ complex were used in the hirshfeld surface HS study",0.85,Accept,Experimental Usage,Mutiwfn 3.7,Analysis Software,3.7,,,,,,
PMID:39881370,10.1186/s13065-024-01353-6,"Spectrophotometric and computational characterization of charge transfer complex of selumetinib with 2,3-dichloro-5,6-dicyano-1,4-benzoquinone and its utilization in developing an innovative green and high throughput microwell assay for analysis of bulk form and pharmaceutical formulation.",,"Mutiwfn 3.7, VMD, and the GAMESS-optimized SEL-DDQ complex were used in the hirshfeld surface HS study",0.8,Accept,Experimental Usage,VMD,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,The light scattering measurements were performed using DynaPro NanoStar (Wyatt Technology Corporation),0.8,Accept,Experimental Usage,DynaPro NanoStar,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,"DYNAMIC software (V7.1.4) was used to obtain the normalized time autocorrelation function, polydispersity, and the absolute molecular mass",0.85,Accept,Experimental Usage,DYNAMIC software,Analysis Software,V7.1.4,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,CD experiments were performed on a J-180 JASCO circular dichroism spectropolarimeter equipped with a temperature controlled cell holder,0.75,Accept,Experimental Usage,J-180 JASCO circular dichroism spectropolarimeter,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,using the Spectra Manager control (V1. 17.00) and application (V1.3.00) software package (JASCO),0.8,Accept,Experimental Usage,Spectra Manager,Analysis Software,V1.17.00,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,Data deconvolution and normalization were carried out using DichroWeb,0.85,Accept,Experimental Usage,DichroWeb,Web Application,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,"Surface plasmon resonance (SRP) experiments were performed on a Biacore X100 (GE Life Sciences, NJ) at 25.0 °C",0.8,Accept,Experimental Usage,Biacore X100,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,ITC experiments were run in a MicroCal™ Auto-iTC 200 system at 25 °C,0.8,Accept,Experimental Usage,MicroCal™ Auto-iTC 200,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,"The data were analyzed using the manufacturer provided software Bindworks (version 3.1.5, Calorimetry Sciences Corp. Lindon, UT)",0.85,Accept,Experimental Usage,Bindworks,Analysis Software,version 3.1.5,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,Data reduction followed standard procedures that are implemented in MantidPlot (http://www.mantidproject.org/),0.85,Accept,Experimental Usage,MantidPlot,Analysis Software,,,http://www.mantidproject.org/,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,"The length distribution function P(r), radius of gyration Rg, the forward scattering intensity I(0), and the maximum dimension Dmax were calculated from the scattering data using the program GNOM",0.85,Accept,Experimental Usage,GNOM,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,The 3-D 'dummy bead' coordinates were generated using the program DAMMIN. Multiple calculations were performed using DAMMIN,0.85,Accept,Experimental Usage,DAMMIN,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,the generated 10 structures were averaged and filtered using the program DAMAVER and DAMFILT,0.85,Accept,Experimental Usage,DAMAVER,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,the generated 10 structures were averaged and filtered using the program DAMAVER and DAMFILT,0.85,Accept,Experimental Usage,DAMFILT,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,The 3-D density map was generated from the averaged coordinates using the program Situs. The fitting and docking of the high-resolution structure to the density map were performed using Situs,0.85,Accept,Experimental Usage,Situs,Analysis Software,,,,,,,
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,The fitting and docking of the high-resolution structure to the density map were performed using Situs or UCS Chimera,0.85,Accept,Experimental Usage,UCS Chimera,Analysis Software,,,,,,,
PMID:17924978,10.1111/j.1750-3639.2007.00105.x,Natural history of meningioma development in mice reveals: a synergy of Nf2 and p16(Ink4a) mutations.,,"MR study was performed on a 4.7 Tesla microimaging system (Biospec, Bruker BioSpin MRI, Inc., Ertlingen, Germany)",0.8,Accept,Experimental Usage,Biospec 4.7 Tesla microimaging system,Analysis Software,,,,,,,
PMID:17924978,10.1111/j.1750-3639.2007.00105.x,Natural history of meningioma development in mice reveals: a synergy of Nf2 and p16(Ink4a) mutations.,,"Thin sections were cut with an LKB8801 ultramicrotome and diamond knife, stained with Sato's lead",0.7,Accept,Experimental Usage,LKB8801 ultramicrotome,Other,,,,,,,
PMID:17924978,10.1111/j.1750-3639.2007.00105.x,Natural history of meningioma development in mice reveals: a synergy of Nf2 and p16(Ink4a) mutations.,,"stained with Sato's lead, and examined in a Phillips 301 transmission electron microscope",0.7,Accept,Experimental Usage,Phillips 301 transmission electron microscope,Other,,,,,,,
PMID:37608248,10.1186/s11689-023-09492-y,Aberrant oscillatory activity in neurofibromatosis type 1: an EEG study of resting state and working memory.,,"EEG data were recorded using an ActiveTwo system (BioSemi, Amsterdam, Netherlands) with 64 EEG channels in standard 10–10 system locations",0.85,Accept,Experimental Usage,"ActiveTwo system (BioSemi, Amsterdam, Netherlands)",Analysis Software,,,,,,,
PMID:37608248,10.1186/s11689-023-09492-y,Aberrant oscillatory activity in neurofibromatosis type 1: an EEG study of resting state and working memory.,,MATLAB (2019a) and SPM12 (version 7771) were used to conduct data analyses,0.9,Accept,Experimental Usage,MATLAB (2019a),Analysis Software,2019a,MATLAB,,,,,
PMID:37608248,10.1186/s11689-023-09492-y,Aberrant oscillatory activity in neurofibromatosis type 1: an EEG study of resting state and working memory.,,MATLAB (2019a) and SPM12 (version 7771) were used to conduct data analyses,0.9,Accept,Experimental Usage,SPM12 (version 7771),Analysis Software,7771,,,,,,
