pmid,doi,title,journal,year,query_type,source,is_research,screening_reasoning
32642733,10.1093/noajnl/vdz061,KIF11 and KIF15 mitotic kinesins are potential therapeutic vulnerabilities for malignant peripheral nerve sheath tumors.,Neurooncol Adv,2020,reconstructed,pubmed,True,Potential therapeutic target identification
32642737,10.1093/noajnl/vdz050,Assessing interobserver variability and accuracy in the histological diagnosis and classification of cutaneous neurofibromass.,Neurooncol Adv,2020,reconstructed,pubmed,True,Histological diagnostic tool development
32642739,10.1093/noajnl/vdaa017,Clinical trial design in neurofibromatosis type 1 as a model for other tumor predisposition syndromes.,Neurooncol Adv,2020,reconstructed,pubmed,True,Clinical trial design methodology
32642740,10.1093/noajnl/vdaa003,Quality of life in patients with neurofibromatosis type 1 and 2 in Canada.,Neurooncol Adv,2020,reconstructed,pubmed,True,Quality of life assessment tool
32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,Nat Commun,2020,reconstructed,pubmed,True,Animal model development
32733557,10.1155/2020/5976465,"Gene Expression, Network Analysis, and Drug Discovery of Neurofibromatosis Type 2-Associated Vestibular Schwannomas Based on Bioinformatics Analysis.",J Oncol,2020,reconstructed,pubmed,True,Bioinformatics analysis tool
32781282,10.1016/j.trsl.2020.08.001,Nf1 heterozygous mice recapitulate the anthropometric and metabolic features of human neurofibromatosis type 1.,Transl Res,2021,reconstructed,pubmed,True,Animal model characterization
3280697,10.1111/1523-1747.ep12460896,"Monoclonal antibody (AFH1) immunoreactive on morphologically abnormal basal melanocytes within dysplastic nevi, nevocellular nevus nests, and melanoma.",J Invest Dermatol,1988,reconstructed,pubmed,True,Antibody development
32839340,10.1073/pnas.2008391117,Brain-wide structural and functional disruption in mice with oligodendrocyte-specific Nf1 deletion is rescued by inhibition of nitric oxide synthase.,Proc Natl Acad Sci U S A,2020,reconstructed,pubmed,True,Animal model development
32858845,10.3390/cancers12092416,Systems Biology Approaches Reveal Potential Phenotype-Modifier Genes in Neurofibromatosis Type 1.,Cancers (Basel),2020,reconstructed,pubmed,True,Computational systems biology approach
32869517,10.1002/mgg3.1400,Genome-wide association study of café-au-lait macule number in neurofibromatosis type 1.,Mol Genet Genomic Med,2020,reconstructed,pubmed,True,Genome-wide association study
32948135,10.1186/s12885-020-07397-w,Anti-cancer agent 3-bromopyruvate reduces growth of MPNST and inhibits metabolic pathways in a representative in-vitro model.,BMC Cancer,2020,reconstructed,pubmed,True,In vitro model development
33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,Cancer Res,2020,reconstructed,pubmed,True,Drug screening model
33080011,10.1093/neuonc/noaa237,"Temporal, spatial, and genetic constraints contribute to the patterning and penetrance of murine neurofibromatosis-1 optic glioma.",Neuro Oncol,2021,reconstructed,pubmed,True,Animal model characterization
33082502,10.1038/s41598-020-74920-1,Image segmentation of plexiform neurofibromas from a deep neural network using multiple b-value diffusion data.,Sci Rep,2020,reconstructed,pubmed,True,Image segmentation tool
33085177,10.1002/mgg3.1530,The development of the PlexiQoL: A patient-reported outcome measure for adults with neurofibromatosis type 1-associated plexiform neurofibromas.,Mol Genet Genomic Med,2020,reconstructed,pubmed,True,Patient-reported outcome measure development
33160273,10.1016/j.scr.2020.102068,Modeling tumors of the peripheral nervous system associated with Neurofibromatosis type 1: Reprogramming plexiform neurofibroma cells.,Stem Cell Res,2020,reconstructed,pubmed,True,Cell reprogramming method
33197677,10.1016/j.ctim.2020.102581,Effects of a mind-body program on symptoms of depression and perceived stress among adults with neurofibromatosis type 2 who are deaf: A live-video randomized controlled trial.,Complement Ther Med,2021,reconstructed,pubmed,True,Clinical assessment tool
33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,J Biol Chem,2021,reconstructed,pubmed,True,Cellular model development
33279959,10.1093/brain/awaa404,"Stepwise crosstalk between aberrant Nf1, Tp53 and Rb signalling pathways induces gliomagenesis in zebrafish.",Brain,2021,reconstructed,pubmed,True,Animal model development
33356508,10.1177/0963689720964383,C6 Cell Injection into the Optic Nerve of Long-Evans Rats: A Short-Term Model of Optic Pathway Gliomas.,Cell Transplant,2020,reconstructed,pubmed,True,Animal model development
33413690,10.1186/s40478-020-01103-4,Human cutaneous neurofibroma matrisome revealed by single-cell RNA sequencing.,Acta Neuropathol Commun,2021,reconstructed,pubmed,True,Single-cell RNA sequencing method
33442015,10.1038/s41591-020-01193-6,Cabozantinib for neurofibromatosis type 1-related plexiform neurofibromas: a phase 2 trial.,Nat Med,2021,reconstructed,pubmed,True,Clinical trial methodology
33484105,10.1002/ajmg.a.62081,Circulating free DNA in the plasma of individuals with neurofibromatosis type 1.,Am J Med Genet A,2021,reconstructed,pubmed,True,Biomarker detection method
33507258,10.1001/jamanetworkopen.2020.35479,Assessment of RAS Dependency for BRAF Alterations Using Cancer Genomic Databases.,JAMA Netw Open,2021,reconstructed,pubmed,True,Computational genomic analysis
33507822,10.1200/JCO.20.02220,NF106: A Neurofibromatosis Clinical Trials Consortium Phase II Trial of the MEK Inhibitor Mirdametinib (PD-0325901) in Adolescents and Adults With NF1-Related Plexiform Neurofibromas.,J Clin Oncol,2021,reconstructed,pubmed,True,Clinical trial design
33574490,10.1038/s41598-021-83152-w,Using antisense oligonucleotides for the physiological modulation of the alternative splicing of NF1 exon 23a during PC12 neuronal differentiation.,Sci Rep,2021,reconstructed,pubmed,True,Antisense oligonucleotide genetic reagent
33622177,10.1080/21655979.2021.1885864,Chrysophanol inhibits the osteoglycin/mTOR and activats NF2 signaling pathways to reduce viability and proliferation of malignant meningioma cells.,Bioengineered,2021,reconstructed,pubmed,True,Signaling pathway analysis method
33625502,10.1001/jamapsychiatry.2020.4783,"Efficacy of a Brief, Peer-Delivered Self-management Intervention for Patients With Rare Chronic Diseases: A Randomized Clinical Trial.",JAMA Psychiatry,2021,reconstructed,pubmed,True,Clinical assessment tool
33671872,10.3390/children8020145,Risk Factors for Bullying Victimization in Children with Neurofibromatosis Type 1 (NF1).,Children (Basel),2021,reconstructed,pubmed,True,Clinical assessment tool
33673681,10.3390/cancers13050999,Hybrid Minigene Assay: An Efficient Tool to Characterize mRNA Splicing Profiles of NF1 Variants.,Cancers (Basel),2021,reconstructed,pubmed,True,Genetic splicing characterization tool
33767727,10.3389/fgene.2021.603195,Molecular Diagnosis of Neurofibromatosis by Multigene Panel Testing.,Front Genet,2021,reconstructed,pubmed,True,Molecular diagnostic genetic panel
33817379,10.1016/j.heliyon.2021.e06518,Clinical assessment of the use of topical liquid diclofenac following laser microporation of cutaneous neurofibromas in individuals with neurofibromatosis type 1.,Heliyon,2021,reconstructed,pubmed,True,Clinical assessment tool
33850471,10.7150/ijms.52431,Increased nuclear translation of YAP might act as a potential therapeutic target for NF1-related plexiform neurofibroma.,Int J Med Sci,2021,reconstructed,pubmed,True,Potential therapeutic target identification
33903738,10.1038/s41431-021-00892-z,Identifying challenges in neurofibromatosis: a modified Delphi procedure.,Eur J Hum Genet,2021,reconstructed,pubmed,True,Clinical assessment methodology
33911094,10.1038/s41598-021-87686-x,"Exploring associations between constipation, severity of neurofibromatosis type 1 and NF1 mutational spectrum.",Sci Rep,2021,reconstructed,pubmed,True,Clinical assessment tool
33948356,,Cordycepin inhibits the proliferation of malignant peripheral nerve sheath tumor cells through the p53/Sp1/tubulin pathway.,Am J Cancer Res,2021,reconstructed,pubmed,True,Molecular pathway analysis
33963463,10.1007/s10689-021-00259-9,The psychological impact and experience of breast cancer screening in young women with an increased risk of breast cancer due to neurofibromatosis type 1.,Fam Cancer,2022,reconstructed,pubmed,True,Psychological impact assessment tool
33963966,10.1007/s10803-021-05043-3,Cognitive and Electrophysiological Correlates of Working Memory Impairments in Neurofibromatosis Type 1.,J Autism Dev Disord,2022,reconstructed,pubmed,True,Cognitive assessment tool
33972401,10.1523/JNEUROSCI.1605-20.2021,Associative Learning Requires Neurofibromin to Modulate GABAergic Inputs to Drosophila Mushroom Bodies.,J Neurosci,2021,reconstructed,pubmed,True,Genetic model system
34010628,10.1016/j.stem.2021.04.029,Stem-like cells drive NF1-associated MPNST functional heterogeneity and tumor progression.,Cell Stem Cell,2021,reconstructed,pubmed,True,Stem cell model system
34011935,10.1038/s41419-021-03802-9,Metalloproteinase 1 downregulation in neurofibromatosis 1: Therapeutic potential of antimalarial hydroxychloroquine and chloroquine.,Cell Death Dis,2021,reconstructed,pubmed,True,Potential therapeutic screening
34012067,10.1038/s41436-021-01170-5,Revised diagnostic criteria for neurofibromatosis type 1 and Legius syndrome: an international consensus recommendation.,Genet Med,2021,reconstructed,pubmed,True,Diagnostic criteria development
34020694,10.1186/s13023-021-01866-6,"The mediating effects of quality of life, depression, and generalized anxiety on perceived barriers to employment success for people diagnosed with Neurofibromatosis Type 1.",Orphanet J Rare Dis,2021,reconstructed,pubmed,True,Clinical assessment tool
34040258,10.1038/s41586-021-03580-6,NF1 mutation drives neuronal activity-dependent initiation of optic glioma.,Nature,2021,reconstructed,pubmed,True,Genetic model system
34043012,10.1093/neuonc/noab130,RNA sequence analysis reveals ITGAL/CD11A as a stromal regulator of murine low-grade glioma growth.,Neuro Oncol,2022,reconstructed,pubmed,True,RNA sequence analysis tool
34049498,10.1186/s11689-021-09364-3,Early differences in auditory processing relate to Autism Spectrum Disorder traits in infants with Neurofibromatosis Type I.,J Neurodev Disord,2021,reconstructed,pubmed,True,Clinical assessment tool
34053190,10.1002/acn3.51386,Transcriptomic signature of painful human neurofibromatosis type 2 schwannomas.,Ann Clin Transl Neurol,2021,reconstructed,pubmed,True,Transcriptomic characterization
34065204,10.3390/ijms22105367,RABL6A Regulates Schwann Cell Senescence in an RB1-Dependent Manner.,Int J Mol Sci,2021,reconstructed,pubmed,True,Cellular mechanism study
34075397,10.1093/hmg/ddab106,PAK1 inhibition reduces tumor size and extends the lifespan of mice in a genetically engineered mouse model of Neurofibromatosis Type 2 (NF2).,Hum Mol Genet,2021,reconstructed,pubmed,True,Animal model system
34079083,10.1038/s41388-021-01773-x,WNT5A inhibition alters the malignant peripheral nerve sheath tumor microenvironment and enhances tumor growth.,Oncogene,2021,reconstructed,pubmed,True,Tumor microenvironment analysis
34123937,10.12890/2021_002424,Efficacy of Cannabinoids on Spasticity and Chronic Pain in a Patient with Co-occurrence of Multiple Sclerosis and Neurofibromatosis Type 1.,Eur J Case Rep Intern Med,2021,reconstructed,pubmed,True,Clinical assessment tool
34155781,10.1002/ajmg.a.62392,L-carnitine supplementation for muscle weakness and fatigue in children with neurofibromatosis type 1: A Phase 2a clinical trial.,Am J Med Genet A,2021,reconstructed,pubmed,True,Clinical trial assessment tool
34215596,10.1136/bmjopen-2020-042856,Acceptance and commitment therapy meets peer-support. Development of a supportive self-care intervention for patients with rare diseases: a multistage development process.,BMJ Open,2021,reconstructed,pubmed,True,Clinical intervention development
34229750,10.1186/s13023-021-01934-x,Integrated in silico MS-based phosphoproteomics and network enrichment analysis of RASopathy proteins.,Orphanet J Rare Dis,2021,reconstructed,pubmed,True,Computational bioinformatics tool
34230196,10.1212/WNL.0000000000012439,Reliability of Handheld Dynamometry to Measure Focal Muscle Weakness in Neurofibromatosis Types 1 and 2.,Neurology,2021,reconstructed,pubmed,True,Clinical assessment tool
34230198,10.1212/WNL.0000000000012421,Current Recommendations for Patient-Reported Outcome Measures Assessing Domains of Quality of Life in Neurofibromatosis Clinical Trials.,Neurology,2021,reconstructed,pubmed,True,Clinical outcome measure development
34230200,10.1212/WNL.0000000000012437,Imaging Evaluation of Plexiform Neurofibromas in Neurofibromatosis Type 1: A Survey-Based Assessment.,Neurology,2021,reconstructed,pubmed,True,Imaging evaluation methodology
34230203,10.1212/WNL.0000000000012424,Patient Report of Hearing in Neurofibromatosis Type 2: Recommendations for Clinical Trials.,Neurology,2021,reconstructed,pubmed,True,Clinical assessment tool
34230204,10.1212/WNL.0000000000012427,Measuring the Effect of Cutaneous Neurofibromas on Quality of Life in Neurofibromatosis Type 1.,Neurology,2021,reconstructed,pubmed,True,Clinical assessment tool
34230205,10.1212/WNL.0000000000012422,Recommendations for Social Skills End Points for Clinical Trials in Neurofibromatosis Type 1.,Neurology,2021,reconstructed,pubmed,True,Clinical assessment tool
34230208,10.1212/WNL.0000000000012430,Enhancing Neurofibromatosis Clinical Trial Outcome Measures Through Patient Engagement: Lessons From REiNS.,Neurology,2021,reconstructed,pubmed,True,Clinical trial methodology
34257279,10.1038/s41467-021-24505-x,Neurofibromin regulates metabolic rate via neuronal mechanisms in Drosophila.,Nat Commun,2021,reconstructed,pubmed,True,Genetic model system
34264955,10.1371/journal.pone.0252048,Brigatinib causes tumor shrinkage in both NF2-deficient meningioma and schwannoma through inhibition of multiple tyrosine kinases but not ALK.,PLoS One,2021,reconstructed,pubmed,True,Drug screening method
